bim360_account_id,bim360_project_id,relationship_guid,item1_domain,item1_entitytype,item1_id,item2_domain,item2_entitytype,item2_id,created_on,deleted_on,is_deleted,is_service_owned
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c0d91582-81c1-4301-87bd-b1d6f0cfe121,autodesk-bim360-issue,issue,2f2fc5f8-3377-4b85-8c82-adb40de40c51,autodesk-construction-photo,photo,2f2fc5f8-3377-4b85-8c82-adb40de40c51,2023-10-09 03:34:30.797524,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,6ea88921-1a14-4e22-996b-4585b4931d75,autodesk-bim360-modelcoordination,documentlineage,urn:adsk.wipprod:dm.lineage:pk3AjrdlSPe2Bit_SesxhQ#{3D},autodesk-bim360-issue,coordinationother,2f2fc5f8-3377-4b85-8c82-adb40de40c51,2023-10-09 03:34:31.332739,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,3b6d070b-3581-42c1-a671-7d3a66589e5f,autodesk-bim360-issue,coordinationother,2f2fc5f8-3377-4b85-8c82-adb40de40c51,autodesk-bim360-modelcoordination,container,af8b83a7-47eb-4049-9275-c86b659a4b79,2023-10-09 03:34:31.334298,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,4afab88f-6f86-45ea-8b2c-f5e008e44480,autodesk-bim360-modelcoordination,scope,fb67d4a8-87ba-4c5c-b803-45bc9755ef0f,autodesk-bim360-issue,coordinationother,2f2fc5f8-3377-4b85-8c82-adb40de40c51,2023-10-09 03:34:31.335834,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0ada6f14-ee48-434d-a141-722f1b71a03d,autodesk-bim360-issue,issue,27615d6c-1ca9-4fa8-b804-28d2162977f0,autodesk-construction-photo,photo,27615d6c-1ca9-4fa8-b804-28d2162977f0,2023-10-09 03:39:35.673411,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,1627f058-c07a-4d76-a29b-cc9996017c30,autodesk-bim360-modelcoordination,documentlineage,urn:adsk.wipprod:dm.lineage:pk3AjrdlSPe2Bit_SesxhQ#{3D},autodesk-bim360-issue,coordinationother,27615d6c-1ca9-4fa8-b804-28d2162977f0,2023-10-09 03:39:36.276122,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,97dc3ef3-03c1-4971-ae0d-e11e3cdc3ef8,autodesk-bim360-issue,coordinationother,27615d6c-1ca9-4fa8-b804-28d2162977f0,autodesk-bim360-modelcoordination,container,af8b83a7-47eb-4049-9275-c86b659a4b79,2023-10-09 03:39:36.277411,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,e9780b33-38b9-415e-98c5-e1308dbf66a9,autodesk-bim360-modelcoordination,scope,fb67d4a8-87ba-4c5c-b803-45bc9755ef0f,autodesk-bim360-issue,coordinationother,27615d6c-1ca9-4fa8-b804-28d2162977f0,2023-10-09 03:39:36.278446,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,ca0a27fe-06d3-4994-9d2e-3327a8f527ac,autodesk-bim360-issue,issue,eb707cd7-88b3-4d83-8053-15d5a85cd328,autodesk-construction-markup,markupdocument,urn:adsk.wipprod:fs.file:vf.pk3AjrdlSPe2Bit_SesxhQ?version=1,2023-10-11 01:26:34.198021,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,57b6d62e-cf83-4fc4-b63a-55d942dc6a13,autodesk-bim360-issue,issue,eb707cd7-88b3-4d83-8053-15d5a85cd328,autodesk-construction-markup,markup,d74c923f-a018-4a9a-a1a6-ee2d14b5ab35,2023-10-11 01:26:34.45642,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,07ab7803-f135-4b83-a235-ffe6d619f613,autodesk-bim360-issue,issue,6cf86259-16f1-4f08-98b4-7bbe3b8e2d10,autodesk-bim360-asset,asset,636b66a2-1eb9-4672-91c8-a23366b5ac89,2024-03-06 06:52:55.212526,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,55d3ffcb-c422-4971-bbf7-bf546698d841,autodesk-bim360-asset,asset,636b66a2-1eb9-4672-91c8-a23366b5ac89,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-37,2024-03-07 01:01:14.759673,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,20b9a469-5e5a-44c9-b2b9-e85be315fd18,autodesk-bim360-asset,asset,a4369948-40cb-410f-bc04-58344cf2eb85,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-146,2024-03-08 02:35:28.164909,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,a238d152-1498-42f8-8279-e4f8773bed69,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-278,autodesk-bim360-asset,asset,e7756bc6-d808-4673-9559-f7a521439892,2024-03-08 02:35:49.483741,2024-03-08 02:36:21.444873,t,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,df8d5275-c0b7-4e84-aaba-4c9ea6d56f35,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-5,autodesk-bim360-asset,asset,e7756bc6-d808-4673-9559-f7a521439892,2024-03-08 02:36:16.851906,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,909feb9d-8463-4ee4-b706-1738c1a78378,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-278,autodesk-bim360-asset,asset,95eef21f-5a16-48c2-a3e4-b393b2bf6263,2024-03-08 02:36:47.241426,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c10ecdcb-5529-4015-ba34-15c62227ed64,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-276,autodesk-bim360-asset,asset,23441957-138d-4271-908f-44679487d6ba,2024-03-08 02:37:07.916106,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,7cf14a68-67d2-449a-83b2-4030bc710725,autodesk-bim360-asset,asset,45cebaf4-0ec3-4521-8890-41c4ccb5c18a,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-282,2024-03-08 02:37:34.296315,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,f2410a48-1b17-43f5-ba0e-88d673d45276,autodesk-bim360-asset,asset,2fcd9a7a-f3fa-4292-9168-28f4737c025b,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-282,2024-03-08 02:38:05.188052,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,a8cd4da8-7efe-4dd2-a8d6-7b15bc7fefc2,autodesk-bim360-asset,asset,1a547e99-87dc-4d06-85e4-affc832bdb81,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-146,2024-03-08 02:38:21.857046,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,948a53a3-0b92-43cf-90ba-26cb1afa7a05,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-279,autodesk-bim360-asset,asset,ae8df33d-9351-47ab-a3a1-0c43f82ece16,2024-03-08 02:39:06.492786,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,d74ff35b-d6b1-4cdc-a8e6-883bc4872ae8,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-279,autodesk-bim360-asset,asset,c422e45f-3971-4978-8c92-87c90088aeaa,2024-03-08 02:39:55.390091,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,cf4e3412-eead-4eb3-9613-c3d44ddf42da,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-33,autodesk-bim360-asset,asset,2e979c75-5b3b-48e0-90b0-8d7ee5da3b5e,2024-03-08 02:40:46.828833,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c6d198c1-f64d-40dc-8dc2-568d4319668b,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-33,autodesk-bim360-asset,asset,ae8df33d-9351-47ab-a3a1-0c43f82ece16,2024-03-08 02:40:46.830023,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,471459f2-e888-4f00-bfa3-67a084b66ef0,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-33,autodesk-bim360-asset,asset,8b9601bc-3fcb-4377-8f2c-3163e1f98eed,2024-03-08 02:40:46.830972,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,f698a2b3-e3ff-4f6d-b4db-8869e7b40d69,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-33,autodesk-bim360-asset,asset,c422e45f-3971-4978-8c92-87c90088aeaa,2024-03-08 02:40:46.831855,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,909b9f34-6e75-48bf-8ab7-3d1bec95c544,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-145,autodesk-bim360-asset,asset,f912e0ab-e741-4512-b2e9-989e62cac976,2024-06-11 08:16:28.39003,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,442ac285-fa29-46a3-bf65-bb676a607ef8,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-145,autodesk-bim360-asset,asset,bfe9cae5-6169-432c-8280-93da979cc858,2024-06-11 08:16:28.390993,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,caa07d66-9020-4bc1-94af-ee205fb24c47,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,f912e0ab-e741-4512-b2e9-989e62cac976,2024-06-11 08:17:22.514442,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,fd76c798-425a-4f95-bbd7-259b69958d66,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,bfe9cae5-6169-432c-8280-93da979cc858,2024-06-11 08:17:22.516249,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,44dd7e9c-dfe5-4bc0-99a1-18fd026d0cb7,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,35608a4b-bafd-4141-a94b-bfb80a3ffd90,2024-06-11 08:17:22.517961,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,84c38600-4a9c-48c9-b33d-eaa6a83988b0,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,e26a2df0-3b5a-4c72-911f-c5c21e15287a,2024-06-11 08:17:22.519644,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,8453b136-db45-4d7f-9e10-01056da17fd2,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,a524ed9d-334a-4800-8d50-74c1492708ec,2024-06-11 08:17:22.521454,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,38d53415-9974-4125-83db-d0cdc2c60c17,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,74a3e873-5ed9-46da-9610-19abe82b3fc7,2024-06-11 08:17:22.523194,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,f65df63e-715c-4436-bf16-a46521d336a5,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-277,autodesk-bim360-asset,asset,57cf9cef-f3d1-4aba-a36b-d4ddb1a6c7ff,2024-06-11 08:17:22.5249,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,a1bdf3fa-95d4-4ab9-87fa-5d94129cdad0,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,autodesk-bim360-asset,asset,6c943c27-a7bd-400b-946e-18481494d16b,2024-06-11 08:18:32.130135,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,423ca5b1-11e3-4925-b5ae-20d5f4f220e2,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,autodesk-bim360-asset,asset,52929dff-0474-4178-8298-c360693ccdf0,2024-06-11 08:18:32.131734,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,9b4f3868-054e-4ecc-a39c-ffb4c44d03cd,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,autodesk-bim360-asset,asset,ecfa935f-2caf-449c-bf2a-5c7519a585f4,2024-06-11 08:18:32.132991,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,2b961b88-1563-4427-bf01-7d3db0c2ff59,autodesk-bim360-asset,asset,72616d40-5198-45c3-9314-03357e95c4a6,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,2024-06-11 08:18:32.134544,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,fdcabadc-949d-4ae3-92d5-5909a57ebd0f,autodesk-bim360-asset,asset,2d4d19e8-0027-493b-b976-fc377455d134,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,2024-06-11 08:18:32.136096,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,52a69707-5829-476d-99c0-d5725ca29fe6,autodesk-bim360-asset,asset,4c178c5f-d2b3-40f0-b9f3-f01506a72c3b,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-291,2024-06-11 08:18:32.13758,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,4373d02f-130d-45ff-9790-265791935d5b,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-274,autodesk-bim360-asset,asset,20c5ae5a-3909-4a87-82f1-1aaab8303743,2024-06-11 08:23:18.0558,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,04c01c54-d812-4fba-9648-4cc7a8faa9d4,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-274,autodesk-bim360-asset,asset,3ea0c89b-09ff-4d8f-a274-a629aa878c1c,2024-06-11 08:23:18.057666,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,39669c81-2fcb-4882-a86c-a040362c6aee,autodesk-bim360-asset,asset,63add636-d329-44d4-b1e3-5c496ab6d430,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-274,2024-06-11 08:23:18.059454,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,26880c98-99f7-4285-bc77-3c2277e5df53,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-274,autodesk-bim360-asset,asset,17770098-8eb2-4f9d-86e9-b20e30331594,2024-06-11 08:23:18.061229,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,69d1eacc-930f-46a9-9a75-31322611f90d,autodesk-bim360-asset,asset,3dce01df-46af-4689-8ab0-ecaa7e6bc925,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-284,2024-06-11 08:24:13.281069,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,836515af-497c-469c-94cf-581dbd9cf165,autodesk-bim360-asset,asset,bec0fa91-592f-46f0-8949-b7ea1899640e,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-284,2024-06-11 08:24:13.282159,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,1dc9c32c-945e-421a-a1c1-84c259145bf4,autodesk-bim360-asset,asset,09fb62bb-c9a2-464d-a471-69f9dd893817,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-284,2024-06-11 08:24:13.283225,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,aa93fbc9-399e-4903-8a3d-d8de37c77369,autodesk-bim360-asset,asset,e2cb83a9-4499-4a20-8a8d-d1feeabf6fb6,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-284,2024-06-11 08:24:13.284207,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,2e331188-2c57-4947-9718-672d0c32abcf,autodesk-bim360-asset,asset,d2f08c36-999d-4d5a-8d5f-dac7b728f60a,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-8,2024-06-11 08:25:08.82301,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,2e137733-e0c7-4d14-8f66-734e573e7f27,autodesk-bim360-asset,asset,f1b07825-daac-4986-aa59-fdcd38a84914,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-8,2024-06-11 08:25:08.824554,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c18a8e11-bac0-41c2-b6b6-71d3a67a5125,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-8,autodesk-bim360-asset,asset,976913c2-766e-49da-b33f-97ccc0f649f6,2024-06-11 08:25:08.826096,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0202adba-ac9d-4487-b4d1-a9fd28e790a5,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-8,autodesk-bim360-asset,asset,74adef17-d0de-44df-8ee8-4e5e87e6e3b3,2024-06-11 08:25:08.827447,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,2fc0a949-cfc1-4b27-b3fd-c7601d6c9aa3,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-34,autodesk-bim360-asset,asset,17c8e009-bd9d-4dad-999b-f7cf95e79092,2024-06-11 08:25:46.35614,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,6bd53b47-1843-4693-bcd9-5697a882475d,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-34,autodesk-bim360-asset,asset,d249ea71-81fc-41b2-806c-6d8f69684392,2024-06-11 08:25:46.357811,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,6739069a-41e2-43c8-aa69-98058f0c304c,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-34,autodesk-bim360-asset,asset,5e11b82f-18e5-4e2b-a136-b059b714fa1d,2024-06-11 08:25:46.359376,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,bef68d07-7b15-46da-986c-0eb4e75e2ddc,autodesk-construction-schedule,activity,7e19db82-c0a4-42a6-a316-110e8e4017c4-34,autodesk-bim360-asset,asset,33271a31-d10c-4adb-a78a-a6e177b412f7,2024-06-11 08:25:46.360818,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,c7c4431b-783a-4886-a6b4-96a217ca8e92,autodesk-bim360-issue,issue,2f2fc5f8-3377-4b85-8c82-adb40de40c51,autodesk-bim360-asset,asset,356c6749-4d85-4812-8a7b-4bac3b30dbf2,2024-06-11 08:28:02.161278,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,0e661595-6d44-4551-9db7-d2631252489d,autodesk-bim360-asset,asset,a2db2c68-d4b6-406b-82ca-f3c85c7f37e3,autodesk-bim360-issue,issue,27615d6c-1ca9-4fa8-b804-28d2162977f0,2024-06-11 08:28:36.904739,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,ff21e8c8-1add-4fa5-98a2-c5d5867b4b63,autodesk-bim360-issue,issue,eb707cd7-88b3-4d83-8053-15d5a85cd328,autodesk-bim360-asset,asset,00c2398c-adbe-45d9-964e-e79ef2785c3d,2024-06-11 08:29:00.679136,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,fce46276-e2e4-4c60-bc11-784bccfb8fb2,autodesk-bim360-asset,asset,f912e0ab-e741-4512-b2e9-989e62cac976,autodesk-bim360-issue,issue,26de3213-1291-452c-880e-4e08d2a23668,2024-06-14 09:46:46.266357,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,ecd0f550-7333-4868-b9b0-13021836afaa,autodesk-bim360-issue,issue,a908b9fd-f5cf-4b9d-a464-5d46718d0d69,autodesk-bim360-asset,asset,6c943c27-a7bd-400b-946e-18481494d16b,2024-06-14 09:47:14.166641,,f,f
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,293fc896-41ea-40ee-95b4-e5b6ce18d4fa,autodesk-bim360-issue,issue,775820a1-44b1-4655-a6a5-f56d41682d3b,autodesk-construction-markup,markupdocument,urn:adsk.wipprod:fs.file:vf.Rf1u15PrQxeZbaX4nmuM9A?version=1,2024-07-25 08:16:22.701817,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,86feefd3-c321-406c-be70-d0f761be2b6a,autodesk-bim360-issue,issue,775820a1-44b1-4655-a6a5-f56d41682d3b,autodesk-construction-markup,markup,c399df9f-d762-4d80-8320-7b90e702d5d4,2024-07-25 08:16:22.914001,,f,t
60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,eaf9690a-eea7-46ab-8f0b-90cb62d567ab,autodesk-bim360-issue,issue,7f94798b-083a-4d1d-b876-02df4f1cdd46,autodesk-construction-markup,markupdocument,urn:adsk.wipprod:fs.file:vf.RkElbatwTLWrRMnPNrDPPw?version=2,2024-07-26 03:09:55.834236,2024-07-26 03:10:30.34702,t,t
